本田 飞度 2011款 1.3L 手动舒适版,8.66万,4.08,2014年,6.26万公里,1.3L,手动,"['1处异常', '2处异常', '1处异常', '4处异常', '2处异常', '2处异常']",beijing
别克 英朗 2014款 XT 1.6L 手动舒适版,14.10万,5.18,2015年,4.92万公里,1.6L,手动,"['3处异常', '1处异常', '8处异常', '3处异常', '1处异常', '11处异常', '1处异常']",beijing
丰田 威驰 2014款 1.5L 自动智臻版,9.53万,5.30,2014年,6.45万公里,1.5L,自动,"['1处异常', '11处异常', '1处异常', '2处异常']",beijing
奔驰GLK级 2013款 GLK 300 4MATIC 动感天窗型,47.54万,20.00,2014年,12.95万公里,3.0L,自动,"['2处异常', '2处异常', '4处异常', '6处异常', '2处异常', '1处异常']",beijing
大众 朗行 2013款 1.6L 手动风尚型,12.58万,5.40,2016年,5.82万公里,1.6L,手动,"['2处异常', '5处异常', '1处异常', '4处异常', '3处异常', '2处异常', '1处异常']",beijing
奔驰GLK级 2013款 GLK 300 4MATIC 动感型,45.37万,16.68,2013年,13.39万公里,3.0L,自动,"['1处异常', '4处异常', '2处异常', '7处异常', '3处异常', '1处异常']",beijing
传祺GS4 2017款 235T 自动两驱豪华智联版,15.61万,8.50,2017年,3.9万公里,1.5T,自动,"['10处异常', '1处异常', '9处异常', '2处异常']",beijing
大众POLO 2018款 1.5L 手动安驾型,8.46万,6.20,2018年,1.71万公里,1.5L,手动,"['1处异常', '1处异常']",beijing
本田 LIFE 2021款 1.5L CVT SPO-SS灵动版,11.81万,10.90,2021年,0.2万公里,1.5L,自动,[],beijing
本田XR-V 2017款 1.8L EXi CVT舒适版,16.26万,12.28,2017年,5.61万公里,1.8L,自动,"['2处异常', '2处异常', '1处异常', '11处异常', '2处异常', '8处异常']",beijing
哈弗H6 2017款 蓝标 运动版 1.5T 自动两驱豪华型,13.22万,6.98,2017年,6.25万公里,1.5T,自动,"['2处异常', '2处异常', '3处异常', '1处异常', '1处异常', '9处异常', '10处异常', '1处异常', '12处异常', '2处异常']",beijing
比亚迪M6 2013款 2.0L 手动舒适型,11.28万,3.88,2013年,11.87万公里,2.0L,手动,"['4处异常', '3处异常', '2处异常', '3处异常', '1处异常', '4处异常', '6处异常', '1处异常']",beijing
雪佛兰 迈锐宝 2018款 530T 自动豪华版,19.53万,10.50,2019年,3.1万公里,1.5T,自动,"['5处异常', '3处异常']",beijing
斯柯达 晶锐 2011款 1.6L 自动晶灵版,11.39万,3.18,2011年,8.34万公里,1.6L,自动,"['1处异常', '3处异常', '3处异常', '3处异常', '9处异常', '4处异常', '1处异常', '18处异常', '4处异常', '2处异常', '1处异常']",beijing
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,13.98万,5.30,2015年,10.68万公里,1.5T,手动,"['1处异常', '5处异常', '5处异常', '7处异常', '1处异常', '6处异常', '1处异常']",beijing
大众 桑塔纳 2016款 1.6L 自动风尚版,10.84万,6.40,2018年,4.51万公里,1.6L,自动,"['1处异常', '1处异常', '6处异常']",beijing
雪佛兰 科沃兹 2018款 320 自动欣尚版,11.93万,5.90,2017年,3.24万公里,1.5L,自动,"['1处异常', '1处异常', '1处异常', '4处异常', '1处异常', '11处异常']",beijing
马自达CX-5 2017款 2.0L 自动两驱智享型 国V,21.69万,14.30,2017年,7万公里,2.0L,自动,"['1处异常', '1处异常']",beijing
现代 途胜 2009款 2.0L 自动两驱天窗型,19.95万,3.80,2010年,7.94万公里,2.0L,自动,"['1处异常', '2处异常', '1处异常', '4处异常', '1处异常', '8处异常', '4处异常']",beijing
大众 高尔夫 2010款 1.4TSI 自动舒适型,16.26万,4.70,2010年,12.82万公里,1.4T,自动,"['1处异常', '1处异常', '3处异常', '2处异常', '4处异常', '1处异常', '4处异常', '2处异常', '5处异常']",beijing
奔驰C级 2020款 C 260 L 运动版,37.64万,35.00,2019年,0.68万公里,1.5T,自动,['1处异常'],beijing
大众 途观 2016款 280TSI 自动两驱丝绸之路风尚版,21.14万,13.80,2018年,1.83万公里,1.4T,自动,"['1处异常', '2处异常', '5处异常']",beijing
东风风光ix5 2019款 280TGDI CVT智尊型 国V,15.17万,7.98,2019年,4.9万公里,1.5T,自动,"['1处异常', '2处异常', '1处异常', '10处异常', '1处异常', '3处异常']",beijing
宝马X3 2019款 xDrive28i M运动套装,46.22万,38.00,2019年,2.92万公里,2.0T,自动,"['7处异常', '1处异常', '7处异常', '7处异常', '1处异常']",beijing
丰田 RAV4 2016款 2.0L CVT两驱风尚版 国V,21.36万,14.20,2016年,4.85万公里,2.0L,自动,"['2处异常', '1处异常', '1处异常', '4处异常', '2处异常']",beijing
凯迪拉克 赛威SLS 2012款 2.0T 舒适型,45.46万,7.50,2012年,11.73万公里,2.0T,自动,"['3处异常', '1处异常', '2处异常', '2处异常', '1处异常', '1处异常', '1处异常', '5处异常', '7处异常']",beijing
大众 速腾 2012款 1.4TSI 自动时尚型,16.91万,6.50,2013年,10万公里,1.4T,自动,"['1处异常', '5处异常', '5处异常', '4处异常', '2处异常']",beijing
现代 悦动 2018款 1.6L 自动悦目版GL 国V,9.22万,6.40,2018年,3.24万公里,1.6L,自动,"['1处异常', '6处异常', '1处异常', '1处异常', '9处异常', '1处异常']",beijing
哈弗H6 2011款 2.0L 手动两驱精英型,11.48万,3.90,2014年,6.06万公里,2.0L,手动,"['1处异常', '3处异常', '1处异常', '3处异常', '2处异常', '1处异常', '5处异常', '6处异常', '5处异常', '1处异常']",beijing
大众 途观 2016款 300TSI 自动两驱舒适版,25.81万,10.88,2016年,9.94万公里,1.8T,自动,"['2处异常', '6处异常', '1处异常', '1处异常', '1处异常', '8处异常', '1处异常', '1处异常']",beijing
福特 福克斯 2015款 两厢 1.6L 自动舒适型,13.55万,6.40,2016年,3.75万公里,1.6L,自动,"['2处异常', '8处异常', '1处异常', '4处异常', '4处异常', '2处异常', '1处异常', '1处异常']",beijing
奔驰GLA级 2017款 GLA 200 动感型,29.50万,19.30,2018年,4.63万公里,1.6T,自动,"['5处异常', '2处异常', '2处异常', '1处异常']",beijing
大众 桑塔纳 2013款 1.6L 手动舒适版,11.27万,4.28,2014年,8.37万公里,1.6L,手动,"['2处异常', '3处异常', '1处异常', '2处异常', '1处异常', '2处异常', '6处异常', '1处异常', '3处异常']",beijing
本田 缤智 2017款 1.5L CVT两驱舒适型,14.85万,10.28,2017年,2.79万公里,1.5L,自动,"['2处异常', '8处异常', '3处异常', '6处异常', '2处异常']",beijing
雷克萨斯ES 2013款 300h 豪华版,54.16万,22.30,2013年,9.16万公里,2.5L,自动,"['2处异常', '1处异常', '1处异常', '3处异常', '3处异常', '10处异常', '8处异常', '1处异常', '1处异常', '16处异常', '4处异常', '3处异常', '1处异常']",beijing
大众 凌渡 2019款 230TSI DSG风尚版 国V,16.92万,11.80,2019年,5.35万公里,1.4T,自动,"['1处异常', '2处异常', '8处异常', '1处异常', '1处异常', '1处异常', '1处异常', '3处异常']",beijing
奔驰GLA级 2016款 GLA 200 动感型,29.29万,18.99,2017年,3.67万公里,1.6T,自动,"['1处异常', '2处异常', '1处异常', '4处异常', '2处异常', '2处异常']",beijing
丰田 凯美瑞 2015款 2.0E 精英版,20.06万,12.68,2015年,4.35万公里,2.0L,自动,"['1处异常', '4处异常', '3处异常', '3处异常', '10处异常', '3处异常', '1处异常', '9处异常', '1处异常']",beijing
现代 雅绅特 2008款 1.4手动舒适型,7.79万,1.98,2010年,3.69万公里,1.4L,手动,"['2处异常', '5处异常', '1处异常', '10处异常', '3处异常']",beijing
大众 帕萨特 2015款 1.8TSI DSG尊荣版,23.75万,9.68,2015年,11.64万公里,1.8T,自动,"['1处异常', '2处异常', '5处异常', '7处异常', '1处异常', '9处异常', '1处异常', '7处异常']",beijing
奥迪S4 2018款 S4 3.0TFSI(进口),49.91万,45.88,2020年,1.12万公里,3.0T,自动,['1处异常'],beijing
福特 猛禽  3.5T 自动（平行进口）,,50.88,2019年,2.41万公里,3.5L,自动,"['1处异常', '9处异常', '1处异常']",beijing
福特 福克斯 2012款 两厢 1.6L 自动舒适型,14.21万,5.50,2015年,8.24万公里,1.6L,自动,"['1处异常', '5处异常', '1处异常', '7处异常', '1处异常', '1处异常']",beijing
福特 嘉年华 2013款 两厢 1.5L 手动风尚型,8.67万,3.30,2014年,9.34万公里,1.5L,手动,"['3处异常', '1处异常', '2处异常', '3处异常', '2处异常', '7处异常', '1处异常', '2处异常', '9处异常', '10处异常', '5处异常', '2处异常']",beijing
奔驰C级 2015款 改款 C 180 L 运动型,35.36万,21.88,2016年,8.41万公里,1.6T,自动,"['2处异常', '1处异常', '4处异常', '3处异常', '2处异常', '5处异常']",beijing
丰田 YARiS L 致炫 2016款 改款 1.5E CVT魅动版,9.31万,6.30,2017年,4.12万公里,1.5L,自动,"['1处异常', '3处异常', '2处异常', '11处异常']",beijing
别克 昂科拉 2013款 1.4T 自动两驱精英型,17.36万,5.18,2013年,7.8万公里,1.4T,自动,"['1处异常', '1处异常', '6处异常', '2处异常', '1处异常', '5处异常']",beijing
福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,23.64万,7.00,2013年,3.58万公里,2.0T,自动,"['1处异常', '5处异常']",beijing
吉利 帝豪GL 2017款 1.3T 自动精英型,10.62万,6.90,2017年,5.67万公里,1.3T,自动,"['1处异常', '4处异常', '6处异常', '7处异常', '2处异常', '1处异常']",beijing
日产 轩逸 2012款 1.6XL CVT豪华版,14.65万,6.68,2013年,5.08万公里,1.6L,自动,"['4处异常', '2处异常', '3处异常', '5处异常', '1处异常']",beijing
奔驰E级 2016款 E 200 L,47.41万,35.60,2017年,6.41万公里,2.0T,自动,"['1处异常', '3处异常', '1处异常', '6处异常']",beijing
大众 迈腾 2018款 330TSI DSG 豪华型,25.50万,17.10,2018年,4.67万公里,1.8T,自动,"['1处异常', '2处异常', '3处异常', '5处异常', '1处异常']",beijing
现代 瑞纳 2014款 1.4L 手动智能型GLS,8.56万,3.70,2015年,5.97万公里,1.4L,手动,"['1处异常', '6处异常', '3处异常', '5处异常', '1处异常']",beijing
斯柯达 晶锐 2014款 1.4L 自动晶致版,9.87万,4.50,2014年,6.94万公里,1.4L,自动,"['2处异常', '3处异常', '2处异常', '8处异常', '1处异常', '10处异常', '2处异常', '1处异常']",beijing
福特 福睿斯 2017款 幸福版 1.5L 自动时尚型,13.28万,7.28,2018年,1.08万公里,1.5L,自动,"['1处异常', '4处异常', '2处异常']",beijing
起亚 秀尔 2010款 1.6L MT GLS,12.57万,2.95,2010年,8.23万公里,1.6L,手动,"['2处异常', '2处异常', '5处异常', '5处异常', '1处异常', '5处异常', '3处异常']",beijing
大众 T-ROC探歌 2018款 280TSI DSG两驱舒适型 国V,18.54万,12.98,2019年,1.2万公里,1.4T,自动,"['4处异常', '2处异常']",beijing
大众 甲壳虫 2010款 1.6 AT(进口),21.88万,6.30,2011年,9.35万公里,1.6L,自动,"['1处异常', '2处异常', '6处异常', '9处异常', '4处异常', '2处异常', '3处异常', '1处异常', '5处异常', '1处异常']",beijing
比亚迪 速锐 2012款 1.5L 手动豪华型,7.91万,2.00,2013年,7.79万公里,1.5L,手动,"['1处异常', '1处异常', '2处异常', '5处异常', '10处异常', '6处异常', '2处异常']",beijing
丰田 RAV4 2011款 2.4L 自动四驱豪华版,26.03万,9.88,2012年,12.06万公里,2.4L,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '2处异常']",beijing
启辰T70 2016款 2.0L CVT睿行版,11.92万,6.68,2017年,4.28万公里,2.0L,自动,"['1处异常', '2处异常', '3处异常', '1处异常']",beijing
马自达CX-5 2013款 2.0L 自动两驱舒适型,19.95万,9.52,2014年,4.7万公里,2.0L,自动,"['2处异常', '5处异常', '4处异常']",beijing
奔驰CLS级 2018款 CLS 300 豪华型(进口),75.09万,52.50,2018年,6.66万公里,2.0T,自动,"['2处异常', '2处异常', '1处异常', '2处异常']",beijing
福特 福睿斯 2015款 1.5L 自动时尚型,13.00万,5.80,2016年,7.39万公里,1.5L,自动,"['1处异常', '1处异常', '1处异常', '5处异常', '1处异常', '1处异常', '8处异常']",beijing
路虎 神行者2 2013款 2.0T Si4 SE汽油版(进口),58.40万,16.38,2014年,16.52万公里,2.0T,自动,"['1处异常', '1处异常', '3处异常', '1处异常', '2处异常', '4处异常']",beijing
斯巴鲁XV 2014款 2.0i 豪华导航版,25.81万,9.30,2015年,16.65万公里,2.0L,自动,"['1处异常', '1处异常', '4处异常', '8处异常', '1处异常', '1处异常']",beijing
宝马5系 2019款 525Li 豪华套装,46.34万,37.58,2018年,5.51万公里,2.0T,自动,"['1处异常', '8处异常', '4处异常']",beijing
Smart smart fortwo 2015款 1.0L 52千瓦硬顶灵动版,12.68万,9.38,2017年,5.99万公里,1.0L,自动,"['1处异常', '3处异常', '2处异常', '6处异常', '1处异常', '8处异常']",beijing
雪佛兰 赛欧 2010款 三厢 1.2L AMT理想版,7.25万,2.20,2010年,11.6万公里,1.2L,自动,"['1处异常', '2处异常', '1处异常', '2处异常', '9处异常', '2处异常', '1处异常', '2处异常', '4处异常']",beijing
日产 奇骏 2014款 2.0L CVT舒适版 2WD,21.36万,13.88,2017年,6.38万公里,2.0L,自动,"['1处异常', '1处异常', '2处异常']",beijing
哈弗M6 2017款 1.5T 自动两驱精英型,11.38万,7.98,2018年,3.02万公里,1.5T,自动,"['1处异常', '1处异常', '8处异常', '1处异常', '1处异常', '2处异常', '1处异常']",beijing
路虎 揽胜运动版 2018款 3.0 V6 锋尚创世版 DYNAMIC(进口),126.78万,85.80,2019年,3.65万公里,3.0T,自动,"['2处异常', '2处异常', '2处异常', '2处异常']",beijing
马自达 昂克赛拉 2017款 三厢 1.5L 手动舒适型 国V,12.25万,8.80,2019年,1.86万公里,1.5L,手动,"['1处异常', '1处异常', '2处异常', '1处异常', '7处异常', '1处异常', '2处异常']",beijing
大众 高尔夫 2012款 1.6 自动时尚型,14.21万,5.68,2012年,11.1万公里,1.6L,自动,"['1处异常', '1处异常', '1处异常', '4处异常', '2处异常', '1处异常', '2处异常']",beijing
标致308S 2015款 1.2T 自动尚驰版,14.40万,6.36,2017年,3.67万公里,1.2T,自动,"['1处异常', '1处异常', '1处异常', '10处异常', '3处异常', '11处异常', '1处异常']",beijing
日产 骐达 2019款 1.6L CVT智行版 国VI,13.34万,9.30,2019年,2万公里,1.6L,自动,"['1处异常', '4处异常', '1处异常', '2处异常', '1处异常', '2处异常']",beijing
别克 英朗 2013款 GT 1.6L 自动时尚版,16.58万,4.80,2013年,8.91万公里,1.6L,自动,"['2处异常', '7处异常', '1处异常']",beijing
福特 福克斯 2012款 两厢 1.6L 自动舒适型,14.21万,4.68,2013年,7.92万公里,1.6L,自动,"['2处异常', '2处异常', '1处异常', '2处异常', '4处异常', '9处异常', '5处异常', '2处异常', '21处异常', '2处异常', '7处异常', '2处异常']",beijing
雪铁龙 世嘉 2013款 两厢 1.6L 自动乐享型,14.09万,4.38,2015年,5.02万公里,1.6L,自动,"['2处异常', '4处异常', '5处异常', '1处异常', '3处异常']",beijing
荣威360 2015款 1.5L 自动豪华版,9.76万,4.30,2015年,5.17万公里,1.5L,自动,"['1处异常', '2处异常', '8处异常', '2处异常', '3处异常']",beijing
奇瑞 风云2 2013款 两厢 1.5L 手动锐意版,5.59万,1.98,2015年,5.11万公里,1.5L,手动,"['1处异常', '3处异常', '13处异常', '1处异常', '9处异常']",beijing
日产 骊威 2010款 劲锐版 1.6L 自动智能型,12.24万,3.50,2010年,15.17万公里,1.6L,自动,"['3处异常', '1处异常', '4处异常', '1处异常', '10处异常', '7处异常', '4处异常', '1处异常', '14处异常', '1处异常', '5处异常', '2处异常']",beijing
奇瑞 瑞虎8 2018款 1.5TCI 手动豪华型 5座,11.38万,7.60,2019年,3.59万公里,1.5T,手动,"['5处异常', '7处异常']",beijing
大众POLO 2018款 1.5L 自动安驾型,9.76万,6.68,2018年,3.91万公里,1.5L,自动,"['1处异常', '2处异常', '1处异常', '2处异常', '3处异常']",beijing
沃尔沃XC60 2016款 T5  智远版,45.25万,18.20,2016年,10.09万公里,2.0T,自动,"['1处异常', '2处异常', '2处异常', '4处异常', '2处异常', '4处异常', '3处异常', '1处异常', '1处异常']",beijing
本田XR-V 2015款 1.5L LXi 手动经典版,13.87万,8.40,2016年,3.64万公里,1.5L,手动,"['1处异常', '4处异常', '1处异常']",beijing
奔驰E级 2015款 改款 E 260 L,52.97万,23.00,2015年,4.6万公里,2.0T,自动,"['1处异常', '4处异常', '1处异常', '2处异常', '7处异常', '4处异常']",beijing
宝骏730 2016款 1.8L 手动舒适型 7座,9.10万,4.34,2016年,5.93万公里,1.8L,手动,"['2处异常', '1处异常', '1处异常', '2处异常', '1处异常', '1处异常', '7处异常', '1处异常', '1处异常']",beijing
大众POLO 2016款 1.4L 手动风尚型,8.24万,4.30,2016年,6.48万公里,1.4L,手动,"['1处异常', '3处异常', '6处异常', '1处异常', '1处异常', '11处异常', '5处异常', '8处异常', '1处异常']",beijing
宝马X5 2014款 xDrive35i 典雅型(进口),90.96万,45.88,2015年,5.14万公里,3.0T,自动,"['3处异常', '9处异常', '1处异常', '2处异常', '2处异常']",beijing
大众CC 2016款 2.0TSI 豪华型,30.81万,17.00,2017年,6.41万公里,2.0T,自动,"['1处异常', '1处异常', '7处异常', '1处异常']",beijing
