雪铁龙C4L 2014款 1.8L 智驱版 自动劲智型,17.25万,5.80,2015年,6.27万公里,1.8L,自动
雪佛兰 迈锐宝XL 2018款 530T 自动锐逸版,22.24万,10.80,2018年,4.68万公里,1.5T,自动
大众 辉腾 2011款 3.6L V6 5座加长Indivspecidual版(进口),102.58万,19.60,2011年,15.6万公里,3.6L,自动
福特 福克斯 2012款 两厢 1.6L 自动风尚型,15.62万,6.58,2015年,3.05万公里,1.6L,自动
丰田 雷凌 2014款 1.6G CVT精英版,13.55万,7.60,2014年,6.84万公里,1.6L,自动
斯柯达 晶锐 2011款 1.6L 自动酷黑版,11.79万,3.20,2011年,11.72万公里,1.6L,自动
雪佛兰 科鲁兹 2012款 1.6L SE MT,13.01万,2.98,2012年,10.51万公里,1.6L,手动
长安 逸动 2016款 1.6L 自动风尚型,8.56万,4.98,2017年,3.21万公里,1.6L,自动
日产 天籁 2016款 2.0L XL舒适版,20.17万,13.20,2016年,6.65万公里,2.0L,自动
大众 途观 2013款 1.8TSI 自动两驱豪华型,28.20万,9.68,2013年,15.21万公里,1.8T,自动
标致3008 2013款 1.6THP 自动潮流版,21.89万,6.80,2014年,7.54万公里,1.6T,自动
福特 翼搏 2013款 1.5L 自动尊贵型,13.87万,6.50,2016年,3.22万公里,1.5L,自动
丰田 卡罗拉 2009款 1.6L 自动GL天窗特别版,15.93万,4.80,2010年,8.65万公里,1.6L,自动
菲亚特 菲翔 2012款 1.4T 自动劲享版,15.07万,5.50,2014年,7.28万公里,1.4T,自动
本田 缤智 2015款 1.5L CVT两驱舒适型,14.85万,9.88,2016年,6.46万公里,1.5L,自动
雪佛兰 科鲁兹 2013款 1.6L SL MT,11.82万,4.00,2014年,7.62万公里,1.6L,手动
福特 嘉年华 2013款 两厢 1.5L 自动时尚型,10.74万,4.42,2015年,8.9万公里,1.5L,自动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE MT,10.84万,5.18,2017年,5.72万公里,1.5L,手动
斯柯达 速派 2016款 TSI330 DSG创行版,21.69万,10.86,2017年,6.05万公里,1.8T,自动
现代 途胜 2015款 1.6T 双离合两驱智能型,19.53万,11.80,2017年,6.16万公里,1.6T,自动
大众 辉腾 2011款 3.6L V6 5座加长舒适版(进口),89.99万,17.99,2011年,14.7万公里,3.6L,自动
长安CS35 2012款 1.6L 手动豪华型 国IV,9.00万,2.75,2013年,13.38万公里,1.6L,手动
奇瑞 风云2 2013款 两厢 1.5L 手动锐意版,5.59万,1.80,2014年,8.7万公里,1.5L,手动
长城C50 2012款 1.5T 手动精英型,9.20万,2.99,2013年,8.86万公里,1.5T,手动
丰田 卡罗拉 2017款 1.2T CVT GL,13.00万,8.88,2017年,6.21万公里,1.2T,自动
大众POLO 2016款 1.4L 手动风尚型,8.24万,4.70,2017年,5.19万公里,1.4L,手动
雪佛兰 迈锐宝 2014款 1.6T 自动舒适版,19.74万,7.30,2014年,7.08万公里,1.6T,自动
大众 速腾 2009款 1.6L 自动时尚型,15.72万,3.56,2009年,11.02万公里,1.6L,自动
马自达3 2010款 1.6L 手动经典时尚型,12.24万,2.90,2010年,11.16万公里,1.6L,手动
英菲尼迪ESQ 2014款 1.6L 率性版(进口),19.63万,9.90,2016年,9.27万公里,1.6L,自动
哈弗H2 2017款 蓝标 1.5T 自动两驱豪华型,12.35万,6.43,2017年,3.8万公里,1.5T,自动
奔驰C级 2011款 C 180K 经典型,33.43万,10.30,2012年,8.34万公里,1.6T,自动
别克GL8 2014款 2.4L 经典版,22.69万,8.38,2014年,10.58万公里,2.4L,自动
福特 锐界 2015款 2.7T GTDi 四驱运动型 7座,43.40万,21.98,2017年,7.4万公里,2.7T,自动
哈弗H1 2016款 红标 1.5L AMT舒适型,6.83万,4.28,2016年,6.33万公里,1.5L,自动
吉利 博越 2016款 1.8TD 自动智尚型,13.44万,8.00,2017年,3.95万公里,1.8T,自动
大众 迈腾 2015款 1.8TSI 领先型,23.86万,11.60,2014年,8.5万公里,1.8T,自动
别克GL8 2013款 3.0L XT豪华商务旗舰版,43.41万,13.90,2013年,13.81万公里,3.0L,自动
哈弗H1 2016款 改款 蓝标 1.5L 手动豪华型,7.80万,3.48,2016年,5.39万公里,1.5L,手动
宝马1系 2016款 118i 领先型(进口),27.79万,14.80,2017年,7.18万公里,1.5T,自动
长安CS35 2015款 1.6L 手动豪华型 国IV,9.00万,4.10,2015年,5.1万公里,1.6L,手动
MG7 2009款 1.8T 自动舒适版,18.97万,3.50,2010年,10.64万公里,1.8T,自动
宝马X1 2010款 sDrive18i豪华型(进口),39.84万,7.95,2011年,10.34万公里,2.0L,自动
起亚K3 2015款 1.6L 手动GLS,12.46万,4.80,2015年,5.56万公里,1.6L,手动
雪佛兰 科鲁兹 2009款 1.6L SL AT,13.34万,1.98,2009年,12.62万公里,1.6L,自动
别克 英朗 2015款 15N 自动豪华型,14.86万,6.30,2015年,6.53万公里,1.5L,自动
大众POLO 2016款 1.4L 自动风尚型,9.54万,6.58,2018年,1.99万公里,1.4L,自动
别克GL8 2014款 2.4L 经典版,22.69万,9.60,2015年,8.62万公里,2.4L,自动
福特 福克斯 2012款 两厢 1.6L 自动风尚型,15.62万,5.88,2015年,8.22万公里,1.6L,自动
奥迪Q5 2016款 40 TFSI 进取型,41.62万,23.80,2016年,11.12万公里,2.0T,自动
奔腾B50 2013款 1.6L 手动豪华型,10.51万,4.68,2017年,5.22万公里,1.6L,手动
奇瑞 瑞虎3 2015款 1.6L CVT风尚运动版,9.11万,3.68,2015年,5.27万公里,1.6L,自动
现代 名图 2016款 1.8L 自动智能型GLS,16.26万,9.58,2017年,3.97万公里,1.8L,自动
众泰T600 Coupe 2017款 1.5T 自动尊享型,11.59万,5.80,2017年,2.58万公里,1.5T,自动
大众 桑塔纳 2013款 1.6L 自动风尚版,10.84万,4.33,2013年,7.53万公里,1.6L,自动
传祺GS4 2015款 200T G-DCT豪华版,14.85万,6.50,2015年,11.47万公里,1.3T,自动
雪佛兰 科帕奇 2014款 2.4L 四驱旗舰版 7座,22.78万,6.90,2013年,8.61万公里,2.4L,自动
大众 途观 2012款 1.8TSI 手动两驱进享版,24.51万,7.50,2013年,12.43万公里,1.8T,手动
Jeep 自由光 2016款 2.4L 专业版智能包,28.20万,11.62,2016年,5.07万公里,2.4L,自动
起亚K2 2017款 三厢 1.4L AT GLS,9.65万,5.50,2016年,3.14万公里,1.4L,自动
大众 迈腾 2009款 1.8TSI DSG豪华型,25.70万,4.56,2010年,11.04万公里,1.8T,自动
大众 途安 2013款 1.4T 自动舒适版5座,19.73万,7.90,2015年,5.59万公里,1.4T,自动
雪佛兰 景程 2008款 2.0 SE自动舒适型,15.93万,2.60,2009年,10.47万公里,2.0L,自动
江淮 瑞风S2 2015款 1.5L CVT豪华型,7.69万,3.68,2016年,5.51万公里,1.5L,自动
奥迪A4L 2016款 45 TFSI quattro个性运动型,39.40万,18.80,2016年,6.34万公里,2.0T,自动
英菲尼迪Q50L 2018款 2.0T 舒适版 国V,28.74万,20.80,2020年,0.43万公里,2.0T,自动
丰田 威驰FS 2017款 1.5L CVT锋驰版,9.31万,6.88,2018年,4.7万公里,1.5L,自动
别克 君越 2016款 20T 精英型,26.03万,14.20,2017年,7.55万公里,1.5T,自动
大众 朗行 2013款 1.6L 自动舒适型,15.29万,7.28,2016年,5.1万公里,1.6L,自动
别克 君威 2012款 2.4L SIDI旗舰版,27.78万,7.50,2013年,9.54万公里,2.4L,自动
现代 名图 2014款 1.8L 自动智能型GLS,16.26万,6.80,2015年,9.82万公里,1.8L,自动
起亚K2 2017款 三厢 1.4L AT GLS,9.65万,5.80,2018年,3.84万公里,1.4L,自动
日产 阳光 2011款 1.5XE 手动舒适版,8.99万,2.68,2011年,10.23万公里,1.5L,手动
福特 福克斯 2012款 三厢 1.6L 自动风尚型,15.62万,4.68,2013年,9.82万公里,1.6L,自动
大众 途观 2016款 300TSI 自动两驱风尚版,22.99万,11.11,2016年,5.2万公里,1.8T,自动
长安 逸动 2016款 1.6L 自动俊酷型,8.89万,5.68,2017年,4.15万公里,1.6L,自动
别克 君威 2010款 2.4L 精英版,24.85万,4.78,2010年,9.13万公里,2.4L,自动
别克GL8 2013款 3.0L GT豪华商务豪雅版,40.15万,16.80,2013年,7.06万公里,3.0L,自动
大众 速腾 2017款 180TSI 自动臻享版,16.69万,9.68,2017年,3.65万公里,1.2T,自动
日产 蓝鸟 2016款 1.6L CVT炫酷版,13.45万,8.18,2017年,6.24万公里,1.6L,自动
宝马X1 2012款 sDrive18i 豪华型,34.63万,9.98,2012年,9.35万公里,2.0L,自动
起亚K2 2017款 三厢 1.4L AT 15周年特别版GLS,9.65万,5.93,2018年,3.12万公里,1.4L,自动
大众 速腾 2012款 1.6L 自动舒适型,16.37万,5.55,2012年,8.23万公里,1.6L,自动
奥迪A3 2012款 Sportback 1.4T 舒适型(进口),29.09万,8.00,2011年,9.27万公里,1.4T,自动
大众 高尔夫 2016款 1.6L 自动舒适型,15.73万,9.30,2017年,4.9万公里,1.6L,自动
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,16.27万,6.20,2015年,5.89万公里,1.4T,自动
日产 骐达 2011款 1.6L CVT智能型,13.60万,5.30,2012年,7.94万公里,1.6L,自动
大众 途观 2015款 1.8TSI 自动四驱舒适版,27.66万,12.68,2015年,4.7万公里,1.8T,自动
日产 奇骏 2017款 2.5L CVT领先版 4WD,24.84万,17.98,2018年,2.72万公里,2.5L,自动
日产 天籁 2013款 2.5L XL-NAVI Tech智享版,24.18万,9.60,2014年,18.46万公里,2.5L,自动
丰田 RAV4 2018款 2.5L 自动四驱精英i版,25.92万,19.68,2018年,4.43万公里,2.5L,自动
大众 速腾 2012款 1.4TSI 手动豪华型,16.69万,5.58,2013年,9.02万公里,1.4T,手动
丰田 威驰 2008款 1.6L GL-i 特别纪念版 AT,11.71万,3.98,2010年,12.3万公里,1.6L,自动
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,21.36万,7.18,2013年,8.8万公里,2.0L,自动
奔驰A级 2011款 A 160(进口),25.83万,5.00,2011年,5.39万公里,1.5L,自动
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,13.98万,3.88,2013年,13.37万公里,1.5T,手动
福特 福克斯 2015款 两厢 1.6L 自动舒适型,13.55万,5.80,2014年,9.91万公里,1.6L,自动
别克 昂科拉 2015款 1.4T 自动两驱都市领先型,18.33万,6.90,2015年,7.7万公里,1.4T,自动
DS 5LS 2014款 1.6T 雅致版THP160,20.07万,7.00,2015年,7.51万公里,1.6T,自动
MG6 2010款 掀背 1.8L 手动贺岁版,13.98万,2.48,2011年,12.67万公里,1.8L,手动
别克 英朗 2014款 XT 1.6L 自动时尚版,16.27万,5.78,2015年,5.37万公里,1.6L,自动
传祺GS5 Super 2015款 2.0L 手动两驱精英版,15.07万,6.58,2015年,4.22万公里,2.0L,手动
大众 途观 2010款 1.8TSI 自动四驱风尚版,27.01万,7.15,2012年,13.7万公里,1.8T,自动
日产 奇骏 2012款 2.5L CVT豪华版 4WD,26.03万,8.66,2013年,19.15万公里,2.5L,自动
长安 逸动 2012款 1.6L 手动豪华型 国IV,8.67万,2.70,2013年,16.52万公里,1.6L,手动
本田 飞度 2018款 1.5L CVT舒适版,8.88万,7.60,2018年,2.64万公里,1.5L,自动
福特 野马 2019款 2.3L EcoBoost(进口),40.14万,33.50,2019年,1.6万公里,2.3T,自动
英菲尼迪QX50 2015款 2.5L 舒适版,37.97万,20.80,2017年,5万公里,2.5L,自动
标致408 2010款 1.6L 自动舒适版,14.53万,3.55,2010年,7万公里,1.6L,自动
雪佛兰 科沃兹 2019款 320 自动欣悦版,10.84万,5.90,2018年,2.54万公里,1.5L,自动
大众 朗逸 2013款 1.4TSI DSG舒适版,16.05万,5.88,2013年,16.33万公里,1.4T,自动
东风风光330 2014款 1.2L手动实用型DK12-07,4.33万,2.28,2015年,0.62万公里,1.2L,手动
奔驰A级 2013款 A 200 都市型(进口),30.18万,13.30,2014年,8.5万公里,1.6T,自动
别克 昂科威 2016款 20T 两驱精英型,25.61万,10.80,2016年,9.3万公里,1.5T,自动
奥迪Q5 2011款 2.0TFSI 技术型,46.00万,12.70,2011年,12.53万公里,2.0T,自动
本田 缤智 2015款 1.8L 手动两驱精英型,15.07万,8.18,2017年,3.96万公里,1.8L,手动
别克 君越 2012款 2.4L SIDI雅致版,25.61万,6.90,2012年,4.15万公里,2.4L,自动
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,20.60万,9.28,2014年,7.15万公里,1.5T,自动
大众 朗行 2013款 1.6L 自动风尚型,13.88万,5.98,2014年,6.11万公里,1.6L,自动
大众 高尔夫 2012款 1.4TSI 自动舒适型,15.72万,6.68,2013年,9.53万公里,1.4T,自动
日产 逍客 2010款 20S火 CVT 2WD,19.30万,6.19,2011年,9.8万公里,2.0L,自动
丰田 汉兰达 2015款 2.0T 四驱至尊版 7座,35.91万,29.30,2017年,3.1万公里,2.0T,自动
宝马5系 2014款 520Li 典雅型,47.28万,23.30,2015年,17.75万公里,2.0T,自动
福特 福睿斯 2017款 改款 1.5L 自动舒适型,11.70万,6.60,2018年,6.19万公里,1.5L,自动
斯柯达 速派 2016款 TSI280 DSG前行版,19.52万,9.88,2017年,6.48万公里,1.4T,自动
本田 凌派 2016款 1.8L CVT舒适版,13.55万,8.06,2016年,6.52万公里,1.8L,自动
福特 翼搏 2017款 1.5L 自动风尚型,12.41万,6.28,2017年,2.03万公里,1.5L,自动
大众CC 2015款 1.8TSI 豪华型,29.18万,15.29,2016年,7.01万公里,1.8T,自动
大众 朗逸 2017款 1.6L 自动风尚版,12.91万,7.50,2018年,6.46万公里,1.6L,自动
马自达6 2011款 2.0L 自动时尚型,19.52万,5.20,2011年,3.79万公里,2.0L,自动
大众 捷达 2017款 1.5L 自动时尚型,10.38万,6.42,2018年,3.34万公里,1.5L,自动
福特 翼虎 2017款 EcoBoost 180 两驱精翼型,20.06万,10.51,2017年,2.33万公里,1.5T,自动
宝马X1 2012款 xDrive20i 豪华型,43.31万,9.40,2012年,10.67万公里,2.0T,自动
福特 翼虎 2013款 1.6L GTDi 两驱舒适型,21.04万,7.98,2014年,11.34万公里,1.6T,自动
丰田 YARiS L 致炫 2016款 改款 1.5E CVT魅动版,9.31万,6.98,2018年,2.61万公里,1.5L,自动
雪佛兰 迈锐宝 2013款 1.6T 自动舒适版,19.74万,6.38,2014年,12.11万公里,1.6T,自动
MG5 2012款 1.5L 手动精英版,9.74万,2.65,2015年,7.93万公里,1.5L,手动
福特 翼虎 2015款 2.0L GTDi 四驱尊贵型,29.94万,12.03,2015年,8.22万公里,2.0T,自动
日产 轩逸 2016款 1.6XV CVT智享版,15.17万,8.48,2017年,3.52万公里,1.6L,自动
日产 轩逸 2021款 经典 1.6XE CVT舒适版,11.79万,10.58,2020年,0.01万公里,1.6L,自动
福特 探险者 2016款 2.3T 精英版(进口),54.25万,26.80,2017年,7.28万公里,2.3T,自动
大众 宝来 2008款 2.0L 自动舒适型,14.85万,3.50,2009年,10.32万公里,2.0L,自动
斯柯达 昕动 2014款 1.6L 自动悦享版,11.93万,5.38,2014年,5.72万公里,1.6L,自动
福特 福睿斯 2015款 1.5L 手动时尚型,11.70万,4.40,2016年,5.55万公里,1.5L,手动
福特 福克斯 2012款 两厢 1.6L 自动风尚型,15.62万,5.28,2013年,7.24万公里,1.6L,自动
本田 飞度 2016款 1.5L LX 手动舒适型,8.01万,6.58,2017年,0.88万公里,1.5L,手动
大众 桑塔纳 2019款 1.5L 自动风尚版 国VI,10.63万,6.88,2020年,0.74万公里,1.5L,自动
日产 骐达 2019款 1.6L CVT智行版 国VI,13.34万,9.90,2019年,1.21万公里,1.6L,自动
福特 嘉年华 2009款 两厢 1.5L 手动时尚型,9.54万,2.13,2010年,8.37万公里,1.5L,手动
雪铁龙C5 2012款 2.3L 自动尊贵型,24.63万,5.68,2013年,8.28万公里,2.3L,自动
大众 宝来 2016款 1.6L 手动时尚型,11.70万,5.80,2017年,3.85万公里,1.6L,手动
丰田 汉兰达 2011款 2.7L 两驱7座豪华版,32.43万,10.80,2010年,15.21万公里,2.7L,自动
宝马5系 2013款 525Li 豪华型,53.69万,19.58,2013年,13.86万公里,2.0T,自动
起亚K2 2015款 三厢 1.4L MT GLS,8.46万,4.50,2016年,5.51万公里,1.4L,手动
日产 奇骏 2014款 2.5L CVT豪华版 4WD,25.92万,12.76,2015年,11.62万公里,2.5L,自动
长安CS75 2014款 1.8T 自动精英型 国IV,14.74万,6.50,2015年,4.88万公里,1.8T,自动
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,20.60万,8.50,2014年,13.55万公里,1.5T,自动
本田XR-V 2020款 1.5L CVT舒适版,15.19万,13.48,2021年,0.12万公里,1.5L,自动
吉利 博越 2016款 1.8TD 自动智尊型,16.15万,7.88,2018年,4.43万公里,1.8T,自动
MG 3SW 2015款 1.5L AMT精英型,9.52万,4.60,2016年,1.14万公里,1.5L,自动
铃木 天语 SX4 2016款 1.6L 自动经典版,9.75万,6.28,2017年,1.57万公里,1.6L,自动
别克 昂科威 2016款 20T 两驱精英型,25.61万,11.79,2016年,7.34万公里,1.5T,自动
长城 炫丽 2011款 CROSS 1.3L AMT,7.04万,1.60,2011年,7.22万公里,1.3L,自动
宝马3系 2016款 320Li 时尚型,37.97万,18.50,2015年,6.21万公里,2.0T,自动
标致2008 2014款 1.6L 自动时尚版,13.21万,5.36,2016年,10.94万公里,1.6L,自动
奥迪A6L 2014款 TFSI 标准型,44.48万,19.00,2015年,15.16万公里,2.0T,自动
现代ix25 2015款 1.6L 自动两驱智能型GLS,15.50万,8.20,2017年,4.56万公里,1.6L,自动
宝马X1 2010款 sDrive18i豪华型(进口),39.84万,8.50,2011年,14.8万公里,2.0L,自动
大众 朗逸 2013款 改款经典 1.6L 自动舒适版,14.97万,7.60,2017年,9.64万公里,1.6L,自动
别克GL8 2013款 2.4L 经典版,22.69万,8.10,2014年,9.14万公里,2.4L,自动
大众 捷达 2017款 1.5L 自动时尚型,10.38万,6.84,2018年,0.84万公里,1.5L,自动
日产 奇骏 2014款 2.0L CVT舒适版 2WD,21.36万,11.98,2016年,5.09万公里,2.0L,自动
丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,15.93万,10.50,2018年,4.84万公里,1.8L,自动
众泰T600 2015款 2.0T 自动豪华型,12.57万,4.68,2016年,8.98万公里,2.0T,自动
Jeep 指南者 2014款 2.4L 四驱运动版(进口),26.69万,7.60,2013年,6.06万公里,2.4L,自动
吉利 博越 2016款 1.8TD 自动智尊型,16.15万,8.20,2016年,7.34万公里,1.8T,自动
凯迪拉克CT6 2016款 28T 领先型,59.69万,26.50,2016年,4.8万公里,3.0T,自动
别克 威朗 2015款 三厢 15S 自动领先型,16.81万,7.58,2016年,4.55万公里,1.5L,自动
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,20.29万,8.12,2015年,7.12万公里,2.0L,自动
英菲尼迪QX50 2015款 2.5L 悦享版,41.23万,20.80,2017年,2.54万公里,2.5L,自动
雪佛兰 迈锐宝 2013款 1.6T 自动舒适版,19.74万,5.56,2013年,9.5万公里,1.6T,自动
奔驰 威霆 2011款 2.5L 7座行政版,36.80万,13.50,2013年,10.16万公里,2.5L,自动
众泰T600 2015款 1.5T 手动豪华型,9.42万,3.30,2016年,5.34万公里,1.5T,手动
大众POLO 2016款 1.4L 自动风尚型,9.54万,6.10,2016年,2.9万公里,1.4L,自动
别克 君威 2015款 1.6T 领先技术型,20.61万,8.80,2016年,6.85万公里,1.6T,自动
奥迪S3 2017款 改款 S3 2.0T Limousine(进口),40.33万,32.80,2018年,2.2万公里,2.0T,自动
大众 高尔夫 2011款 1.4TSI 自动豪华型,18.11万,5.30,2011年,6.87万公里,1.4T,自动
哈弗H6 2013款 运动版 1.5T 手动两驱精英型,13.44万,5.30,2015年,8.06万公里,1.5T,手动
别克 英朗 2013款 GT 1.6L 自动时尚版,16.58万,4.38,2013年,13.72万公里,1.6L,自动
奔驰E级 2015款 改款 E 260 L 运动型,50.80万,25.99,2016年,8.19万公里,2.0T,自动
比亚迪F3 2015款 节能版 1.5L 手动豪华型,6.07万,2.50,2016年,5.6万公里,1.5L,手动
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,20.60万,9.90,2016年,6.95万公里,1.5T,自动
丰田 卡罗拉双擎E+ 2020款 1.8L 舒适版,23.32万,15.80,2020年,0.35万公里,1.8L,自动
大众 凌渡 2015款 330TSI DSG舒适版,21.16万,8.98,2015年,4.4万公里,1.8T,自动
福特 福克斯 2012款 两厢经典 1.8L 手动时尚型,12.24万,3.30,2012年,8.46万公里,1.8L,手动
丰田 汉兰达 2009款 2.7L 两驱7座豪华版,32.43万,12.98,2011年,13.66万公里,2.7L,自动
长城M4 2012款 1.5L 手动舒适型,6.94万,2.35,2013年,7.63万公里,1.5L,手动
现代 途胜 2015款 1.6T 双离合两驱智能型,19.53万,9.60,2017年,13.98万公里,1.6T,自动
本田 飞度 2016款 1.5L LXS CVT舒适天窗版,9.31万,6.68,2016年,5.97万公里,1.5L,自动
奔驰GLK级 2011款 GLK 300 4MATIC 时尚型(进口),53.73万,12.78,2011年,12.08万公里,3.0L,自动
别克 君威 2015款 1.6T 精英技术型,22.78万,10.28,2016年,6.13万公里,1.6T,自动
现代ix35 2012款 2.0L 自动两驱新锐版GL,19.95万,6.18,2012年,7.38万公里,2.0L,自动
长安 奔奔 2015款 1.4L IMT尊贵型 国IV,6.18万,3.40,2015年,1.66万公里,1.4L,自动
马自达 阿特兹 2014款 2.0L 蓝天豪华版,20.49万,10.88,2015年,5.64万公里,2.0L,自动
本田 竞瑞 2017款 1.5L CVT经典版,10.84万,7.98,2019年,2.42万公里,1.5L,自动
本田 飞度 2014款 1.5L LX CVT舒适型,8.88万,5.98,2015年,4.5万公里,1.5L,自动
奥迪Q5 2013款 40 TFSI 技术型,46.41万,19.38,2014年,11.07万公里,2.0T,自动
奔驰M级 2010款 ML 300 4MATIC(进口),84.45万,18.90,2011年,5.1万公里,3.0L,自动
标致3008 2013款 1.6THP 罗兰·加洛斯版,23.52万,6.38,2013年,10.59万公里,1.6T,自动
大众 桑塔纳 2018款 1.5L 手动风尚版,9.43万,4.90,2018年,2.63万公里,1.5L,手动
哈弗H6 2017款 红标 运动版 1.5T 自动两驱豪华型,13.00万,6.88,2016年,4.78万公里,1.5T,自动
日产 奇骏 2019款 2.5L CVT智联领先版 4WD,25.11万,18.98,2019年,2.9万公里,2.5L,自动
宝马3系 2012款 318i领先型(进口),32.54万,9.88,2012年,9.92万公里,2.0L,自动
福特 福睿斯 2015款 1.5L 自动舒适型,11.70万,5.48,2016年,6.52万公里,1.5L,自动
荣威550 2010款 550S 1.8L 自动启臻贺岁版,15.07万,3.00,2010年,10.05万公里,1.8L,自动
大众POLO 2011款 1.6L 自动致酷版,13.45万,4.00,2011年,11.55万公里,1.6L,自动
斯柯达Yeti 2016款 1.4TSI DSG前行版,16.26万,8.90,2017年,0.93万公里,1.4T,自动
起亚KX3 2015款 1.6L 自动两驱DLX,15.28万,7.40,2016年,4.84万公里,1.6L,自动
